"ano_pesquisa","cargo","senioridade","faixa_salarial","salario_inicial","total_profissionais"
"2023","Não informado","Não informado","Acima de R$ 40.001/mês","40001","44"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","Acima de R$ 40.001/mês","40001","10"
"2023","Cientista de Dados/Data Scientist","Sênior","Acima de R$ 40.001/mês","40001","7"
"2023","Outra Opção","Sênior","Acima de R$ 40.001/mês","40001","3"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Acima de R$ 40.001/mês","40001","2"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","Acima de R$ 40.001/mês","40001","1"
"2023","Professor/Pesquisador","Sênior","Acima de R$ 40.001/mês","40001","1"
"2023","Analista de Dados/Data Analyst","Pleno","Acima de R$ 40.001/mês","40001","1"
"2023","Analista de BI/BI Analyst","Pleno","Acima de R$ 40.001/mês","40001","1"
"2023","DBA/Administrador de Banco de Dados","Sênior","Acima de R$ 40.001/mês","40001","1"
"2023","Analista de Dados/Data Analyst","Sênior","Acima de R$ 40.001/mês","40001","1"
"2023","Não informado","Não informado","de R$ 30.001/mês a R$ 40.000/mês","30001","50"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","de R$ 30.001/mês a R$ 40.000/mês","30001","13"
"2023","Cientista de Dados/Data Scientist","Sênior","de R$ 30.001/mês a R$ 40.000/mês","30001","6"
"2023","Analista de Dados/Data Analyst","Sênior","de R$ 30.001/mês a R$ 40.000/mês","30001","3"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","de R$ 30.001/mês a R$ 40.000/mês","30001","3"
"2023","Analytics Engineer","Sênior","de R$ 30.001/mês a R$ 40.000/mês","30001","2"
"2023","Analista de Dados/Data Analyst","Pleno","de R$ 30.001/mês a R$ 40.000/mês","30001","1"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","de R$ 30.001/mês a R$ 40.000/mês","30001","1"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","de R$ 30.001/mês a R$ 40.000/mês","30001","1"
"2023","Professor/Pesquisador","Sênior","de R$ 30.001/mês a R$ 40.000/mês","30001","1"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","de R$ 30.001/mês a R$ 40.000/mês","30001","1"
"2023","Estatístico","Sênior","de R$ 30.001/mês a R$ 40.000/mês","30001","1"
"2023","Outras Engenharias (não inclui dev)","Sênior","de R$ 30.001/mês a R$ 40.000/mês","30001","1"
"2023","Analista de BI/BI Analyst","Sênior","de R$ 30.001/mês a R$ 40.000/mês","30001","1"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","de R$ 30.001/mês a R$ 40.000/mês","30001","1"
"2023","Não informado","Não informado","de R$ 25.001/mês a R$ 30.000/mês","25001","81"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","de R$ 25.001/mês a R$ 30.000/mês","25001","16"
"2023","Cientista de Dados/Data Scientist","Sênior","de R$ 25.001/mês a R$ 30.000/mês","25001","10"
"2023","Analytics Engineer","Sênior","de R$ 25.001/mês a R$ 30.000/mês","25001","5"
"2023","Analista de BI/BI Analyst","Sênior","de R$ 25.001/mês a R$ 30.000/mês","25001","3"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","de R$ 25.001/mês a R$ 30.000/mês","25001","3"
"2023","Outra Opção","Pleno","de R$ 25.001/mês a R$ 30.000/mês","25001","2"
"2023","Analista de Dados/Data Analyst","Sênior","de R$ 25.001/mês a R$ 30.000/mês","25001","2"
"2023","Outra Opção","Sênior","de R$ 25.001/mês a R$ 30.000/mês","25001","2"
"2023","Economista","Sênior","de R$ 25.001/mês a R$ 30.000/mês","25001","1"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","de R$ 25.001/mês a R$ 30.000/mês","25001","1"
"2023","Cientista de Dados/Data Scientist","Pleno","de R$ 25.001/mês a R$ 30.000/mês","25001","1"
"2023","Analytics Engineer","Pleno","de R$ 25.001/mês a R$ 30.000/mês","25001","1"
"2023","Não informado","Não informado","de R$ 20.001/mês a R$ 25.000/mês","20001","115"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","de R$ 20.001/mês a R$ 25.000/mês","20001","30"
"2023","Cientista de Dados/Data Scientist","Sênior","de R$ 20.001/mês a R$ 25.000/mês","20001","15"
"2023","Analista de Dados/Data Analyst","Sênior","de R$ 20.001/mês a R$ 25.000/mês","20001","5"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","de R$ 20.001/mês a R$ 25.000/mês","20001","4"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","de R$ 20.001/mês a R$ 25.000/mês","20001","4"
"2023","Professor/Pesquisador","Sênior","de R$ 20.001/mês a R$ 25.000/mês","20001","3"
"2023","Analista de BI/BI Analyst","Sênior","de R$ 20.001/mês a R$ 25.000/mês","20001","3"
"2023","Outras Engenharias (não inclui dev)","Sênior","de R$ 20.001/mês a R$ 25.000/mês","20001","2"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","de R$ 20.001/mês a R$ 25.000/mês","20001","2"
"2023","Analytics Engineer","Sênior","de R$ 20.001/mês a R$ 25.000/mês","20001","2"
"2023","Cientista de Dados/Data Scientist","Pleno","de R$ 20.001/mês a R$ 25.000/mês","20001","2"
"2023","Outra Opção","Sênior","de R$ 20.001/mês a R$ 25.000/mês","20001","2"
"2023","Analista de Dados/Data Analyst","Pleno","de R$ 20.001/mês a R$ 25.000/mês","20001","1"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Sênior","de R$ 20.001/mês a R$ 25.000/mês","20001","1"
"2023","Analista de Negócios/Business Analyst","Sênior","de R$ 20.001/mês a R$ 25.000/mês","20001","1"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","de R$ 20.001/mês a R$ 25.000/mês","20001","1"
"2023","Estatístico","Sênior","de R$ 20.001/mês a R$ 25.000/mês","20001","1"
"2023","Analista de BI/BI Analyst","Pleno","de R$ 20.001/mês a R$ 25.000/mês","20001","1"
"2023","Não informado","Não informado","de R$ 16.001/mês a R$ 20.000/mês","16001","166"
"2023","Cientista de Dados/Data Scientist","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","45"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","43"
"2023","Analista de Dados/Data Analyst","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","11"
"2023","Analytics Engineer","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","10"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","7"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","7"
"2023","Cientista de Dados/Data Scientist","Pleno","de R$ 16.001/mês a R$ 20.000/mês","16001","4"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","de R$ 16.001/mês a R$ 20.000/mês","16001","4"
"2023","Analista de Dados/Data Analyst","Pleno","de R$ 16.001/mês a R$ 20.000/mês","16001","4"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","4"
"2023","Analista de Negócios/Business Analyst","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","4"
"2023","Outra Opção","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","3"
"2023","Estatístico","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","2"
"2023","Estatístico","Pleno","de R$ 16.001/mês a R$ 20.000/mês","16001","2"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","de R$ 16.001/mês a R$ 20.000/mês","16001","2"
"2023","Analista de BI/BI Analyst","Pleno","de R$ 16.001/mês a R$ 20.000/mês","16001","2"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","de R$ 16.001/mês a R$ 20.000/mês","16001","1"
"2023","Outras Engenharias (não inclui dev)","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","1"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Júnior","de R$ 16.001/mês a R$ 20.000/mês","16001","1"
"2023","Outra Opção","Júnior","de R$ 16.001/mês a R$ 20.000/mês","16001","1"
"2023","Analista de BI/BI Analyst","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","1"
"2023","Analista de Dados/Data Analyst","Júnior","de R$ 16.001/mês a R$ 20.000/mês","16001","1"
"2023","DBA/Administrador de Banco de Dados","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","1"
"2023","Analista de Negócios/Business Analyst","Pleno","de R$ 16.001/mês a R$ 20.000/mês","16001","1"
"2023","Não informado","Não informado","de R$ 12.001/mês a R$ 16.000/mês","12001","172"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","108"
"2023","Cientista de Dados/Data Scientist","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","107"
"2023","Analista de Dados/Data Analyst","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","51"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","27"
"2023","Cientista de Dados/Data Scientist","Pleno","de R$ 12.001/mês a R$ 16.000/mês","12001","22"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","de R$ 12.001/mês a R$ 16.000/mês","12001","22"
"2023","Analytics Engineer","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","21"
"2023","Outra Opção","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","20"
"2023","Analista de BI/BI Analyst","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","18"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","13"
"2023","Analista de Dados/Data Analyst","Pleno","de R$ 12.001/mês a R$ 16.000/mês","12001","12"
"2023","Analista de Negócios/Business Analyst","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","10"
"2023","Analytics Engineer","Pleno","de R$ 12.001/mês a R$ 16.000/mês","12001","8"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","7"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Pleno","de R$ 12.001/mês a R$ 16.000/mês","12001","4"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","de R$ 12.001/mês a R$ 16.000/mês","12001","4"
"2023","Professor/Pesquisador","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","4"
"2023","DBA/Administrador de Banco de Dados","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","4"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","de R$ 12.001/mês a R$ 16.000/mês","12001","3"
"2023","Outra Opção","Júnior","de R$ 12.001/mês a R$ 16.000/mês","12001","2"
"2023","Analista de Dados/Data Analyst","Júnior","de R$ 12.001/mês a R$ 16.000/mês","12001","2"
"2023","Analista de Negócios/Business Analyst","Pleno","de R$ 12.001/mês a R$ 16.000/mês","12001","2"
"2023","Analista de BI/BI Analyst","Pleno","de R$ 12.001/mês a R$ 16.000/mês","12001","2"
"2023","Estatístico","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","1"
"2023","Analista de Suporte/Analista Técnico","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","1"
"2023","Outra Opção","Pleno","de R$ 12.001/mês a R$ 16.000/mês","12001","1"
"2023","Outras Engenharias (não inclui dev)","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","1"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Júnior","de R$ 12.001/mês a R$ 16.000/mês","12001","1"
"2023","Analista de Dados/Data Analyst","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","141"
"2023","Não informado","Não informado","de R$ 8.001/mês a R$ 12.000/mês","8001","126"
"2023","Cientista de Dados/Data Scientist","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","110"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","95"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","89"
"2023","Cientista de Dados/Data Scientist","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","76"
"2023","Analista de Dados/Data Analyst","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","57"
"2023","Analista de BI/BI Analyst","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","55"
"2023","Analista de Negócios/Business Analyst","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","36"
"2023","Analista de BI/BI Analyst","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","29"
"2023","Analytics Engineer","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","24"
"2023","Cientista de Dados/Data Scientist","Júnior","de R$ 8.001/mês a R$ 12.000/mês","8001","22"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","19"
"2023","Outra Opção","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","16"
"2023","Analytics Engineer","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","14"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","13"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","13"
"2023","Analista de Negócios/Business Analyst","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","9"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","8"
"2023","Outra Opção","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","7"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","7"
"2023","DBA/Administrador de Banco de Dados","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","7"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","5"
"2023","Analista de Suporte/Analista Técnico","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","5"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Júnior","de R$ 8.001/mês a R$ 12.000/mês","8001","5"
"2023","Outra Opção","Júnior","de R$ 8.001/mês a R$ 12.000/mês","8001","5"
"2023","Outras Engenharias (não inclui dev)","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","4"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","3"
"2023","Estatístico","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","3"
"2023","Outras Engenharias (não inclui dev)","Júnior","de R$ 8.001/mês a R$ 12.000/mês","8001","3"
"2023","Analista de Suporte/Analista Técnico","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","2"
"2023","Professor/Pesquisador","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","2"
"2023","Professor/Pesquisador","Júnior","de R$ 8.001/mês a R$ 12.000/mês","8001","2"
"2023","Professor/Pesquisador","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","2"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Júnior","de R$ 8.001/mês a R$ 12.000/mês","8001","2"
"2023","DBA/Administrador de Banco de Dados","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","2"
"2023","Analista de Dados/Data Analyst","Júnior","de R$ 8.001/mês a R$ 12.000/mês","8001","2"
"2023","Economista","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","1"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","1"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Júnior","de R$ 8.001/mês a R$ 12.000/mês","8001","1"
"2023","Outras Engenharias (não inclui dev)","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","1"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","de R$ 8.001/mês a R$ 12.000/mês","8001","1"
"2023","Economista","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","1"
"2023","Analista de Dados/Data Analyst","Pleno","de R$ 6.001/mês a R$ 8.000/mês","6001","111"
"2023","Cientista de Dados/Data Scientist","Pleno","de R$ 6.001/mês a R$ 8.000/mês","6001","63"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","de R$ 6.001/mês a R$ 8.000/mês","6001","61"
"2023","Não informado","Não informado","de R$ 6.001/mês a R$ 8.000/mês","6001","56"
"2023","Analista de BI/BI Analyst","Pleno","de R$ 6.001/mês a R$ 8.000/mês","6001","49"
"2023","Analista de Dados/Data Analyst","Sênior","de R$ 6.001/mês a R$ 8.000/mês","6001","38"
"2023","Analista de BI/BI Analyst","Sênior","de R$ 6.001/mês a R$ 8.000/mês","6001","33"
"2023","Analista de Negócios/Business Analyst","Sênior","de R$ 6.001/mês a R$ 8.000/mês","6001","23"
"2023","Cientista de Dados/Data Scientist","Júnior","de R$ 6.001/mês a R$ 8.000/mês","6001","23"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Júnior","de R$ 6.001/mês a R$ 8.000/mês","6001","22"
"2023","Analista de Negócios/Business Analyst","Pleno","de R$ 6.001/mês a R$ 8.000/mês","6001","21"
"2023","Analytics Engineer","Pleno","de R$ 6.001/mês a R$ 8.000/mês","6001","20"
"2023","Analista de Dados/Data Analyst","Júnior","de R$ 6.001/mês a R$ 8.000/mês","6001","13"
"2023","Outra Opção","Pleno","de R$ 6.001/mês a R$ 8.000/mês","6001","11"
"2023","Analista de BI/BI Analyst","Júnior","de R$ 6.001/mês a R$ 8.000/mês","6001","9"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","de R$ 6.001/mês a R$ 8.000/mês","6001","8"
"2023","Outra Opção","Sênior","de R$ 6.001/mês a R$ 8.000/mês","6001","7"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","de R$ 6.001/mês a R$ 8.000/mês","6001","7"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","de R$ 6.001/mês a R$ 8.000/mês","6001","7"
"2023","Cientista de Dados/Data Scientist","Sênior","de R$ 6.001/mês a R$ 8.000/mês","6001","6"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","de R$ 6.001/mês a R$ 8.000/mês","6001","5"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Pleno","de R$ 6.001/mês a R$ 8.000/mês","6001","5"
"2023","Outras Engenharias (não inclui dev)","Pleno","de R$ 6.001/mês a R$ 8.000/mês","6001","4"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Pleno","de R$ 6.001/mês a R$ 8.000/mês","6001","4"
"2023","Outra Opção","Júnior","de R$ 6.001/mês a R$ 8.000/mês","6001","4"
"2023","Analista de Suporte/Analista Técnico","Sênior","de R$ 6.001/mês a R$ 8.000/mês","6001","4"
"2023","Analytics Engineer","Sênior","de R$ 6.001/mês a R$ 8.000/mês","6001","4"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Júnior","de R$ 6.001/mês a R$ 8.000/mês","6001","3"
"2023","Analista de Suporte/Analista Técnico","Pleno","de R$ 6.001/mês a R$ 8.000/mês","6001","3"
"2023","Analista de Negócios/Business Analyst","Júnior","de R$ 6.001/mês a R$ 8.000/mês","6001","2"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","de R$ 6.001/mês a R$ 8.000/mês","6001","2"
"2023","Professor/Pesquisador","Pleno","de R$ 6.001/mês a R$ 8.000/mês","6001","1"
"2023","Outras Engenharias (não inclui dev)","Sênior","de R$ 6.001/mês a R$ 8.000/mês","6001","1"
"2023","Estatístico","Pleno","de R$ 6.001/mês a R$ 8.000/mês","6001","1"
"2023","DBA/Administrador de Banco de Dados","Pleno","de R$ 6.001/mês a R$ 8.000/mês","6001","1"
"2023","Estatístico","Júnior","de R$ 6.001/mês a R$ 8.000/mês","6001","1"
"2023","Analytics Engineer","Júnior","de R$ 6.001/mês a R$ 8.000/mês","6001","1"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Sênior","de R$ 6.001/mês a R$ 8.000/mês","6001","1"
"2023","Economista","Pleno","de R$ 6.001/mês a R$ 8.000/mês","6001","1"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Júnior","de R$ 6.001/mês a R$ 8.000/mês","6001","1"
"2023","Analista de Dados/Data Analyst","Pleno","de R$ 4.001/mês a R$ 6.000/mês","4001","110"
"2023","Analista de Dados/Data Analyst","Júnior","de R$ 4.001/mês a R$ 6.000/mês","4001","94"
"2023","Analista de BI/BI Analyst","Pleno","de R$ 4.001/mês a R$ 6.000/mês","4001","85"
"2023","Cientista de Dados/Data Scientist","Júnior","de R$ 4.001/mês a R$ 6.000/mês","4001","52"
"2023","Não informado","Não informado","de R$ 4.001/mês a R$ 6.000/mês","4001","42"
"2023","Analista de BI/BI Analyst","Júnior","de R$ 4.001/mês a R$ 6.000/mês","4001","42"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","de R$ 4.001/mês a R$ 6.000/mês","4001","41"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Júnior","de R$ 4.001/mês a R$ 6.000/mês","4001","38"
"2023","Cientista de Dados/Data Scientist","Pleno","de R$ 4.001/mês a R$ 6.000/mês","4001","37"
"2023","Analista de Negócios/Business Analyst","Pleno","de R$ 4.001/mês a R$ 6.000/mês","4001","23"
"2023","Outra Opção","Júnior","de R$ 4.001/mês a R$ 6.000/mês","4001","19"
"2023","Outra Opção","Pleno","de R$ 4.001/mês a R$ 6.000/mês","4001","19"
"2023","Analista de Dados/Data Analyst","Sênior","de R$ 4.001/mês a R$ 6.000/mês","4001","17"
"2023","Analista de Negócios/Business Analyst","Júnior","de R$ 4.001/mês a R$ 6.000/mês","4001","16"
"2023","Analista de BI/BI Analyst","Sênior","de R$ 4.001/mês a R$ 6.000/mês","4001","12"
"2023","Analytics Engineer","Júnior","de R$ 4.001/mês a R$ 6.000/mês","4001","10"
"2023","Analista de Suporte/Analista Técnico","Pleno","de R$ 4.001/mês a R$ 6.000/mês","4001","9"
"2023","Analista de Negócios/Business Analyst","Sênior","de R$ 4.001/mês a R$ 6.000/mês","4001","8"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","de R$ 4.001/mês a R$ 6.000/mês","4001","8"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","de R$ 4.001/mês a R$ 6.000/mês","4001","8"
"2023","Analytics Engineer","Pleno","de R$ 4.001/mês a R$ 6.000/mês","4001","7"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Pleno","de R$ 4.001/mês a R$ 6.000/mês","4001","6"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Júnior","de R$ 4.001/mês a R$ 6.000/mês","4001","5"
"2023","Outra Opção","Sênior","de R$ 4.001/mês a R$ 6.000/mês","4001","5"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","de R$ 4.001/mês a R$ 6.000/mês","4001","4"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Júnior","de R$ 4.001/mês a R$ 6.000/mês","4001","4"
"2023","Estatístico","Pleno","de R$ 4.001/mês a R$ 6.000/mês","4001","3"
"2023","Analista de Suporte/Analista Técnico","Júnior","de R$ 4.001/mês a R$ 6.000/mês","4001","2"
"2023","Analista de Suporte/Analista Técnico","Sênior","de R$ 4.001/mês a R$ 6.000/mês","4001","2"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Júnior","de R$ 4.001/mês a R$ 6.000/mês","4001","2"
"2023","Professor/Pesquisador","Sênior","de R$ 4.001/mês a R$ 6.000/mês","4001","2"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","de R$ 4.001/mês a R$ 6.000/mês","4001","2"
"2023","Professor/Pesquisador","Pleno","de R$ 4.001/mês a R$ 6.000/mês","4001","2"
"2023","Outras Engenharias (não inclui dev)","Júnior","de R$ 4.001/mês a R$ 6.000/mês","4001","1"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Pleno","de R$ 4.001/mês a R$ 6.000/mês","4001","1"
"2023","Estatístico","Júnior","de R$ 4.001/mês a R$ 6.000/mês","4001","1"
"2023","Outras Engenharias (não inclui dev)","Sênior","de R$ 4.001/mês a R$ 6.000/mês","4001","1"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","de R$ 4.001/mês a R$ 6.000/mês","4001","1"
"2023","Analytics Engineer","Sênior","de R$ 4.001/mês a R$ 6.000/mês","4001","1"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Sênior","de R$ 4.001/mês a R$ 6.000/mês","4001","1"
"2023","Outras Engenharias (não inclui dev)","Pleno","de R$ 4.001/mês a R$ 6.000/mês","4001","1"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","de R$ 4.001/mês a R$ 6.000/mês","4001","1"
"2023","Analista de Dados/Data Analyst","Júnior","de R$ 3.001/mês a R$ 4.000/mês","3001","62"
"2023","Analista de Dados/Data Analyst","Pleno","de R$ 3.001/mês a R$ 4.000/mês","3001","46"
"2023","Analista de BI/BI Analyst","Júnior","de R$ 3.001/mês a R$ 4.000/mês","3001","37"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Júnior","de R$ 3.001/mês a R$ 4.000/mês","3001","25"
"2023","Outra Opção","Júnior","de R$ 3.001/mês a R$ 4.000/mês","3001","23"
"2023","Cientista de Dados/Data Scientist","Júnior","de R$ 3.001/mês a R$ 4.000/mês","3001","23"
"2023","Analista de BI/BI Analyst","Pleno","de R$ 3.001/mês a R$ 4.000/mês","3001","21"
"2023","Não informado","Não informado","de R$ 3.001/mês a R$ 4.000/mês","3001","19"
"2023","Outra Opção","Pleno","de R$ 3.001/mês a R$ 4.000/mês","3001","14"
"2023","Cientista de Dados/Data Scientist","Pleno","de R$ 3.001/mês a R$ 4.000/mês","3001","9"
"2023","Analista de Suporte/Analista Técnico","Pleno","de R$ 3.001/mês a R$ 4.000/mês","3001","9"
"2023","Analista de Negócios/Business Analyst","Júnior","de R$ 3.001/mês a R$ 4.000/mês","3001","8"
"2023","Analista de Negócios/Business Analyst","Pleno","de R$ 3.001/mês a R$ 4.000/mês","3001","8"
